Clade	j	b	Tmin	c	Tmax	topt	resid
17943	Clade B1	2943	0.0479870106182127	244.858741250368	0.112561872630266	294.428133825168	7.19999999999999	2.53656199573535e-15
17948	Clade B1	2948	0.0346271036654545	238.174154600126	0.210980056360034	291.380447312193	7.5	1.34636000522047e-15
17950	Clade B1	2950	0.118135989162026	260.119597669174	0.0752554933988744	292.729998942019	7.39999999999998	1.96810322497363e-15
17956	Clade B1	2956	0.25405201499154	263.848916238698	0.0287835054813268	294.394642435551	7.69999999999999	1.92776409881749e-15
17959	Clade B1	2959	0.0131537187426547	179.696233632868	0.431026384129927	292.302165139251	10.4	2.22044604925031e-16
17961	Clade B1	2961	0.0643231675168758	248.767556338558	0.0540129770785726	299.187674296812	7.60000000000002	8.59975056989852e-16
17963	Clade B1	2963	0.150769815115936	260.720059945759	0.0530487663410894	292.446613164021	6.39999999999998	3.53924403768581e-15
17967	Clade B1	2967	0.0289476388055881	234.347025599542	0.436410829965566	291.776783280618	11.6	2.38956002207923e-15
17970	Clade B1	2970	0.111138837187764	256.433860135355	0.0517387440087623	294.313307107804	6.19999999999999	1.28517606587833e-15
17972	Clade B1	2972	0.0660098993912923	252.298685488504	0.141298090401417	290.843429060349	6.60000000000002	4.00921579811512e-15
17973	Clade B1	2973	0.277103390656147	263.091703509994	0.0253093425860977	293.523564709653	6.69999999999999	2.76666152085372e-15
17974	Clade B1	2974	0.0183592758673546	212.005990345188	0.330534056187427	292.798276763552	10.1	5.76888805915069e-16
17976	Clade B1	2976	0.0403733278780979	244.714994318828	0.23800502431293	292.901346741076	10.2	1.86520772342951e-15
17977	Clade B1	2977	0.0621423165401366	251.848826201748	0.108221412402371	292.209941050338	6.39999999999998	3.12887952681294e-15
17978	Clade B1	2978	0.210301185959244	262.876533058508	0.0314101665145217	294.515023887848	7.5	1.45710163361808e-15
17981	Clade B1	2981	0.0405922930218934	242.919439394471	0.199149830522656	291.375815651534	7.60000000000002	4.32497421863606e-15
17982	Clade B1	2982	0.0165806785911195	195.356253142698	0.288378708815339	292.082132297597	7.80000000000001	4.53869438111511e-15
17984	Clade B1	2984	0.0717683712427183	253.378058356474	0.163712394994588	290.823960122073	7.5	1.62597695920272e-14
17989	Clade B1	2989	0.0541310547918875	250.866198788747	0.10411011586033	294.715777932174	8.10000000000002	4.1792192428322e-15
17990	Clade B1	2990	0.0838391241770886	256.660011369053	0.101346547258823	293.346251592502	8.10000000000002	2.60133570547882e-15
17991	Clade B1	2991	0.502788868904497	264.197138889494	0.0130506464227293	295.279284523896	7.5	3.07473655961093e-15
17996	Clade B1	2996	0.0219860954395096	221.797207365087	0.293258421089974	290.960655815717	8	1.70284471525428e-15
17997	Clade B1	2997	0.235619323592425	262.304986824062	0.030354244451246	292.379200846859	5.89999999999998	1.00266416659325e-15
18001	Clade B1	3001	0.0134476046126663	180.603562539393	0.511556356020071	292.280908486974	11.5	1.55827227206398e-15
18006	Clade B1	3006	0.0820266263314863	256.457442254672	0.107134763434653	292.666469604084	7.69999999999999	1.63922465159876e-15
18008	Clade B1	3008	0.0862702886366026	256.459576078494	0.0812405209098131	293.293779991202	7.10000000000002	2.05090979775848e-15
18010	Clade B1	3010	0.0237457863880188	221.475288490819	0.254410840772989	293.828261296833	9.80000000000001	4.19540927058896e-15
18015	Clade B1	3015	0.0166537629609572	196.626913606277	0.311406255032687	291.823061557764	8.19999999999999	4.16444641737869e-15
18026	Clade B1	3026	0.0639095030391085	253.076586555311	0.11378275745086	292.678438654828	7.30000000000001	2.09550000553636e-15
18031	Clade B1	3031	0.274374865119202	260.149403514033	0.0180733029827216	296.101263448233	6.5	1.66533453693773e-15
18034	Clade B1	3034	0.283254826485261	261.816686256287	0.0221842097126431	293.057621807076	5.69999999999999	8.8295891268391e-16
18036	Clade B1	3036	0.0302516026778181	230.887742296193	0.176106126283219	292.827602645057	7	3.09670637598932e-15
18037	Clade B1	3037	0.396750768166152	262.988621580066	0.0201608649861265	292.24144940556	5.60000000000002	2.01376217337146e-15
18042	Clade B1	3042	0.0400932493523486	244.426281283914	0.190190740812396	291.728632183618	7.80000000000001	2.15852026199932e-15
18045	Clade B1	3045	0.0459395775735933	247.420999803073	0.127223361953085	294.220125835161	8.10000000000002	2.05691100970117e-15
18046	Clade B1	3046	0.118654075479548	258.588675207072	0.0582882644885921	293.073014916539	6.39999999999998	1.64766223771993e-15
18048	Clade B1	3048	0.0242866752143948	226.330364238328	0.365280181132692	292.928622969402	11.4	5.66104886700368e-16
18052	Clade B1	3052	0.0400108980585814	239.633650991689	0.0878975148047851	298.798599330131	8.30000000000001	8.52778486478535e-16
18056	Clade B1	3056	0.116441842230923	258.811891419014	0.058487365953999	292.788133065522	6.30000000000001	2.48253415324727e-16
18066	Clade B1	3066	0.0222626187647378	223.120915535384	0.491210754564634	291.893082333654	11.9	1.09705821787493e-14
18071	Clade B1	3071	0.0153822023830142	200.840768918221	0.414386793001412	291.876077284334	10.3	2.23703740860447e-15
18073	Clade B1	3073	0.179815078361375	260.50838193419	0.0316526251091981	295.513785051992	7.19999999999999	2.22875716769763e-15
18074	Clade B1	3074	0.0511360612112173	248.297640487211	0.196292899345248	291.322263100905	8.10000000000002	1.77722398948334e-16
18076	Clade B1	3076	0.0397894201417204	240.819613519039	0.202079174821659	290.815804151312	7	4.89002517268694e-15
18081	Clade B1	3081	0.0424927964835193	246.715225924573	0.245851261048536	290.809848984254	8.60000000000002	1.45034236700855e-14
18085	Clade B1	3085	0.178983017400258	261.622503702933	0.0451044576888766	292.600861789451	6.5	1.33803754667138e-15
18088	Clade B1	3088	0.0411013235792684	242.429828121263	0.168348825629793	292.278318405997	7.39999999999998	2.71947991102104e-16
18091	Clade B1	3091	0.0472688669704994	246.547642234983	0.163528627274423	292.310264852087	7.80000000000001	1.61650912417611e-15
18094	Clade B1	3094	0.037583475794751	240.460365128843	0.169136628750609	293.017097965735	7.80000000000001	2.7313517226052e-15
18102	Clade B1	3102	0.105877139605548	256.274227076398	0.0600614598436077	294.046609379932	6.5	9.15513359704447e-16
18103	Clade B1	3103	0.0398626133244291	243.077691545511	0.191980355857285	292.306842634886	8.30000000000001	2.73586076690071e-15
18105	Clade B1	3105	0.0679967966456599	253.706646431955	0.0972449069463901	292.962518595699	6.89999999999998	2.03204178125506e-15
18109	Clade B1	3109	0.0234441222282703	221.353411435152	0.255823958661066	291.811566261928	7.89999999999998	2.75158423410498e-15
18115	Clade B1	3115	0.063796315246789	251.324463692927	0.0770577839383928	296.921339165057	8.39999999999998	2.20372978102281e-15
18120	Clade B1	3120	0.0301385685558157	233.140405945171	0.29880053998574	291.529562240672	9.30000000000001	2.68985754549827e-15
18124	Clade B1	3124	0.0317482496302807	235.308806145688	0.168238917861123	295.739362147716	9.69999999999999	4.76620696991185e-15
18127	Clade B1	3127	0.031805266417716	239.571612884651	0.457444823369947	291.280957484516	11.6	3.50600274915139e-15
18130	Clade B1	3130	0.0163365043513501	196.668331273526	0.246871553465966	294.334585492183	8.80000000000001	9.28879225241625e-16
18137	Clade B1	3137	0.097076936376081	257.463098744985	0.087908829823449	292.445966967902	7	2.0053283331865e-15
18138	Clade B1	3138	0.0314498533297556	234.29466022396	0.262595043814493	291.322092554084	8.39999999999998	3.8362985106779e-15
18139	Clade B1	3139	0.0309257091945244	235.845916392205	0.242569303556905	294.796922990086	11.3	1.13220977340074e-15
18140	Clade B1	3140	0.119296977315459	262.221535686906	0.096285229891669	291.905514507187	8.10000000000002	3.23492394745572e-15
18144	Clade B1	3144	0.0314620158963923	236.308347759087	0.376345973434978	291.55218402606	10.7	7.141116400078e-15
18154	Clade B1	3154	0.0473840291948191	245.040435400755	0.117894076705224	293.977134125499	7.10000000000002	1.74131677314705e-15
18155	Clade B1	3155	0.0210574153783724	217.183319271385	0.282099391521993	292.365831453179	8.89999999999998	1.66533453693773e-16
18156	Clade B1	3156	0.047187081546058	245.285843353188	0.15430712264734	292.492663264018	7.39999999999998	9.22220506951241e-16
18159	Clade B1	3159	0.042928565897706	246.744419691704	0.266389139874982	290.777214855454	9	4.13707073057501e-15
18164	Clade B1	3164	0.136025837905806	259.817905275219	0.0407860838944093	297.298553269704	8.69999999999999	1.16969253758955e-15
18166	Clade B1	3166	0.0363301313176711	241.848247618158	0.21144594628951	292.4396424142	8.80000000000001	6.1814601913013e-16
18167	Clade B1	3167	0.00714279884351153	93.9928362467102	0.706856517190154	290.74493853066	10.8	6.43929354282591e-15
18168	Clade B1	3168	0.0304830884627117	232.372477972806	0.201246198905708	291.827525693369	7.10000000000002	3.54793998209031e-15
18172	Clade B1	3172	0.0250621027795458	222.090618762315	0.246817596966198	291.394705474343	7.30000000000001	2.51964987025541e-15
18176	Clade B1	3176	0.0449951149651587	249.384622099213	0.389800059402745	291.095077041488	11.2	6.33703009748314e-15
18177	Clade B1	3177	0.0693086694306275	251.900817901803	0.0680597545709442	296.348528940899	7.5	2.42984173095976e-15
18179	Clade B1	3179	0.04111550292692	242.959782164469	0.227066430080334	290.579624272634	7.60000000000002	3.65196827366931e-15
18190	Clade B1	3190	0.0766357889117336	255.62211381253	0.101162808152967	293.6650548972	8.10000000000002	1.82512696320343e-15
18192	Clade B1	3192	0.0625598715537123	252.61937815913	0.0797372989870747	296.233160339005	8.30000000000001	3.5108334685767e-16
18193	Clade B1	3193	0.0129011906912086	177.167363453207	0.415763687220283	290.942383686553	8.80000000000001	5.23691153334427e-15
18195	Clade B1	3195	0.0350918347174849	238.362295347684	0.173205644330031	294.841497349555	9.39999999999998	4.71027737605132e-16
18205	Clade B1	3205	0.0657780380983379	250.289532143448	0.0764865869048527	295.367070210092	6.89999999999998	3.5108334685767e-16
18211	Clade B1	3211	0.0649064759382893	252.474476912236	0.118332389811983	292.433736085365	7.19999999999999	2.94784597784131e-15
18212	Clade B1	3212	0.0537244951738587	246.202210966571	0.129573805303352	293.36857389498	7.30000000000001	3.21964677141295e-15
18215	Clade B1	3215	0.0272338623851549	232.343911756638	0.336612170866496	292.530480485174	10.9	1.17626020592715e-15
18219	Clade B1	3219	0.141130071787716	258.105015371056	0.0416869722072129	295.261064937735	6.80000000000001	2.35317525401364e-15
18221	Clade B1	3221	0.0454972716877714	244.137623536881	0.14509804799878	293.225620696971	7.60000000000002	1.84861301881186e-15
18228	Clade B1	3228	0.25450223806037	260.853788544654	0.0242324405330285	293.780344897298	5.80000000000001	1.77288399768286e-15
18230	Clade B1	3230	0.00772424436718999	107.460506235271	0.536148458094917	292.673888943408	11.2	4.57756679852224e-16
18233	Clade B1	3233	0.0188942960218288	208.890168403237	0.391413807821638	291.920889432804	10.2	3.50600274915139e-15
18234	Clade B1	3234	0.0689863077194264	253.489722757536	0.107100164429403	292.699901212664	7.10000000000002	5.1178752665209e-16
18235	Clade B1	3235	0.133169513856362	262.703465747128	0.074803558242389	293.372931900291	8.60000000000002	5.35330155814915e-16
18236	Clade B1	3236	0.0965933417694989	258.65890299067	0.0845480634906583	293.35514785558	7.89999999999998	2.730787568572e-15
18238	Clade B1	3238	0.0341677086508725	239.117518502938	0.258179742885276	292.75870966669	10	8.47340948655004e-16
18240	Clade B1	3240	0.0687904220838282	255.562718602328	0.130497670676586	292.373312400647	8.10000000000002	1.20088981274602e-15
18241	Clade B1	3241	0.01798996120385	206.107425951956	0.359188729761932	292.355699655736	10	1.74220136389405e-15
18242	Clade B1	3242	0.0730245937842847	252.683133898002	0.0695676052801483	295.40419511651	7.10000000000002	1.365393784286e-15
18243	Clade B1	3243	0.0346568485361698	240.775343826205	0.246163205050845	292.849927018164	10	3.1224714170775e-15
18248	Clade B1	3248	0.00972131864004899	143.839007208969	0.498739618794122	291.370948471188	9.80000000000001	3.94754155975919e-15
18250	Clade B1	3250	0.0320343408682848	234.775373896175	0.219499617193285	291.559937170379	7.60000000000002	9.01949448976587e-16
18251	Clade B1	3251	0.168641053961821	262.335386432552	0.0488097661982967	292.662393224447	7	1.08920743926147e-15
18254	Clade B1	3254	0.0325476458941533	238.271731577489	0.31009483232087	292.593453712159	10.8	3.00991269946448e-15
18257	Clade B1	3257	0.0339731348134674	234.481435916988	0.155597455438887	293.380012662397	7	1.56714577020857e-15
18259	Clade B1	3259	0.0585656592341117	256.827183377093	0.177346609122734	293.442256951229	10.6	6.37774571658814e-16
18260	Clade B1	3260	0.0329009149893165	234.817242353817	0.169340430460363	293.893596793839	8	4.15407418105522e-16
18263	Clade B1	3263	0.0257981869767807	230.670008155929	0.21530213904842	293.634087076939	9.10000000000002	1.68373658217015e-15
18265	Clade B1	3265	0.0317593082933511	234.619161275725	0.162548955716917	295.541342503845	9.19999999999999	3.65362910412877e-15
18268	Clade B1	3268	0.210845458575184	262.405160243696	0.0393749955556222	292.868632729179	6.69999999999999	1.38777878078145e-15
18269	Clade B1	3269	0.0412802063238761	241.790855829601	0.135388760773656	294.295157265621	7.69999999999999	7.8700639775985e-16
18270	Clade B1	3270	0.0166514798064777	203.785831424737	0.300429143522897	293.137796638698	9.5	8.32667268468867e-16
18272	Clade B1	3272	0.0507740711596089	251.118219794327	0.200634265883513	292.717071959206	9.80000000000001	5.79659763842182e-15
18273	Clade B1	3273	0.0221349913213488	221.645495420855	0.367972251773223	291.899742717366	10.3	8.31871228122278e-15
18276	Clade B1	3276	0.0373353004203249	240.7443488883	0.234966927999345	291.371712351296	8.30000000000001	3.90989277686334e-15
18279	Clade B1	3279	0.013677226358777	184.35379816806	0.503039686161145	291.621246133853	10.8	4.89632269644601e-15
18281	Clade B1	3281	0.0932441830043509	256.773946550995	0.08236365522616	293.04963533277	7.10000000000002	6.02289595531273e-15
18282	Clade B1	3282	0.200569978027539	261.706602961343	0.0324583455450731	294.094934563458	6.80000000000001	4.73377017702955e-15
18285	Clade B1	3285	0.0267098435583194	226.946707795552	0.267199011253433	291.383687623434	8.10000000000002	2.27798719095542e-15
18289	Clade B1	3289	0.0262589811588147	227.27060999557	0.200980742849558	293.522810373398	8.19999999999999	1.40980839216102e-15
18296	Clade B1	3296	0.11811522288925	258.078832672375	0.0507789138943334	294.823040099207	7.10000000000002	2.5438405243138e-16
18297	Clade B1	3297	0.0569648186955663	249.103143839614	0.0988370773533002	293.655023809013	6.60000000000002	1.9798112593924e-15
18310	Clade B1	3310	0.00698835157119087	91.9288555068491	0.78976299713908	291.29934291235	11.9	1.60982338570648e-15
18314	Clade B1	3314	0.163945696037529	259.409598375781	0.0320178809103782	295.828243317173	7	9.99200722162641e-16
18322	Clade B1	3322	0.0353170069769063	239.670438505895	0.365140156287455	291.509871493385	10.7	7.79076808686747e-15
18325	Clade B1	3325	0.100392436230851	258.268993383399	0.0723163053742873	293.450613759892	7.30000000000001	4.58429357187708e-15
18327	Clade B1	3327	0.0309242298071776	234.345057915145	0.327878014806345	291.606697013223	10	4.30023359296079e-15
18330	Clade B1	3330	0.0237661277153678	226.236381959395	0.414835642383176	291.556846690327	10.8	8.13271519986555e-15
18332	Clade B1	3332	0.0377000467672371	240.783594511323	0.282288631030945	290.290512439761	8.39999999999998	6.13129711916473e-15
18333	Clade B1	3333	0.0535613244850913	250.12826881203	0.0933885868095098	296.214161455719	8.5	3.55444797896667e-16
18335	Clade B1	3335	0.0576615207845334	252.721978120075	0.152922600998124	292.594934495512	8.60000000000002	1.44435705964981e-15
18343	Clade B1	3343	0.112888159267303	259.455513646153	0.069880223643778	294.206542971367	8	1.85443805739039e-15
18344	Clade B1	3344	0.0295653630886925	232.625700945833	0.317825575355134	290.850990673032	9	4.67066221399835e-14
18348	Clade B1	3348	0.0387801504513735	239.754678683921	0.146187107959147	293.236183156806	7	2.15923394039938e-15
18349	Clade B1	3349	0.0300357756405176	235.506515736256	0.223385786282398	292.878221297894	9	3.33066907387547e-16
18357	Clade B1	3357	0.129304655327115	260.52496209209	0.065103334991649	292.824934239485	7.19999999999999	2.11234336582771e-15
18361	Clade B1	3361	0.0718147766640511	250.652338780307	0.055240598190474	297.923312594101	7.30000000000001	2.9373740229761e-16
